codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material,titulo,color,color_id
20-26-05,,KILOS,0.0,0.0,191.0,191.0,191.0,191.0,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
20-26-07,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6011
20-26-09,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,NEGRO,5000
20-26-11,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3045
20-26-13,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6007
20-26-17,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18,CALIPSO,7008
20-26-18,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,VERDE BOTELLA,4011
20-26-21,,KILOS,0.0,0.0,391.5,391.5,202.5,202.5,189.0,189.0,2/18,HB,,,2/18,ROJO SANDIA,3023
20-26-22,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,NEGRO,5000
20-26-25,,KILOS,0.0,0.0,197.5,197.5,197.5,197.5,0.0,0.0,2/18,HB,,,2/18,V. LECHUGA,4008
20-26-28,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18,API,7033
20-26-30,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,AZUL PASTEL,7012
20-26-33,,KILOS,0.0,0.0,194.0,194.0,194.0,194.0,0.0,0.0,2/18,HB,,,2/18,VERDE,4073
20-26-35,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3039
20-26-37,,KILOS,0.0,0.0,214.0,214.0,214.0,214.0,0.0,0.0,2/18,HB,,,2/18,PLOMO PLATA,8009
20-26-41,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/18,HB,,,2/18,AZUL PETROLEO,7009
20-26-45,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6026
20-26-47,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,TURQUEZA,7003
20-26-51,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
20-26-52,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
20-26-54,,KILOS,0.0,0.0,214.5,214.5,214.5,214.5,0.0,0.0,2/18,HB,,,2/18,NARANJA,1023
21-25-05,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/18,HB,,,2/18,KANTUTA,3045
21-25-08,,KILOS,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,2/18,HB,,,2/18,VICUÑA,6011
21-26-04,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
21-26-08,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18,AM. ORO,0016
21-26-10,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,NEGRO,5000
21-26-11,,KILOS,0.0,0.0,185.0,185.0,185.0,185.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
21-26-19,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
21-26-24,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
21-26-27,,KILOS,0.0,0.0,198.5,198.5,198.0,198.0,0.5,0.5,2/18,HB,,,2/18,CALIPSO,7008
21-26-28,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,AMARILLO CANRIO,0021
21-26-35,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,ROJO,3006
21-26-36,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,BEIGE HUESO,6003
21-26-37,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
21-26-41,,KILOS,0.0,0.0,199.5,199.5,199.0,199.0,0.5,0.5,2/18,HB,,,2/18,KANTUTA,3018
21-26-42,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,VERDE BANDERA,4010
21-26-43,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6011
21-26-53,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,PLOMO P´LATA,8009
21-26-54,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
21-26-55,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,BEIGUE OSCURO,6021
21-26-61,,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,2/18,HB,,,2/18,AZALEA,7039
21-26-65,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,AZUL PASTEL,7012
21-26-66,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,AVICION,7010
21-26-71,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,CHOCOLATE,7030
21-26-72,,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,2/18,HB,,,2/18,TUMBO,7039
22-26-01,,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,2/18,HB,,,2/18,V. MILITAR,4041
22-26-02,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,BEIGE,6021
22-26-03,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,SANDIA,3004
22-26-05,,KILOS,0.0,0.0,206.0,206.0,206.0,206.0,0.0,0.0,2/18,HB,,,2/18,VERDE BB,7059
22-26-06,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3039
22-26-07,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,AVIACION,7056
22-26-12,,KILOS,0.0,0.0,193.5,193.5,193.5,193.5,0.0,0.0,2/18,HB,,,2/18,V. MILITAR,4042
22-26-13,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6011
22-26-17,,KILOS,0.0,0.0,190.5,190.5,190.0,190.0,0.5,0.5,2/18,HB,,,2/18,BLANCO,0010
22-26-19,,KILOS,0.0,0.0,199.5,199.5,199.0,199.0,0.5,0.5,2/18,HB,,,2/18,API,7014
22-26-23,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,AVIACION,7042
22-26-24,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,GUINDO,3033
22-26-29,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,NARANJA,1023
22-26-30,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,AM. CANARIO,0021
22-26-33,,KILOS,0.0,0.0,197.5,197.5,197.5,197.5,0.0,0.0,2/18,HB,,,2/18,VERDE BANDERA,4010
22-26-37,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,PLOMO,8010
22-26-38,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,AVIACION,7010
22-26-41,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,CLAVEL,3034
22-26-42,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
22-26-43,FT,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,BEIGUE HUESO,6003
22-26-48,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18,MORADO,7185
22-26-49,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,CICLAN,2004
22-26-53,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,SALMON,3030
22-26-55,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/18,HB,,,2/18,ROJO,3006
22-26-58,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3045
22-26-59,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,CICLAN,2004
22-26-63,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
22-26-64,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
22-26-69,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
23-26-01,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,CICLAN,2004
23-26-03,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,CICLAN,2004
23-26-06,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,ROJO,3006
23-26-08,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,VERDE LECHUGA,4008
23-26-102,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,AZUL PETROLEO,7009
23-26-105,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/18,HB,,,2/18,AZUL PASTEL,7012
23-26-107,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
23-26-11,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,NARANJA,1023
23-26-110,,KILOS,0.0,0.0,184.5,184.5,184.5,184.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
23-26-13,,KILOS,0.0,0.0,197.5,197.5,197.5,197.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
23-26-14,,KILOS,0.0,0.0,193.5,193.5,193.5,193.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
23-26-148,,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/18,HB,,,2/18,NEGRO,5000
23-26-149,,KILOS,0.0,0.0,196.5,196.5,0.0,0.0,196.5,196.5,2/18,HB,,,2/18,NEGRO,5000
23-26-16,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,AZUL PETROLEO,7009
23-26-162,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/18,HB,,,2/18,AM. ORO,0016
23-26-19,,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/18,HB,,,2/18,CALIPSO,7008
23-26-21,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,ROJO,3006
23-26-24,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
23-26-25,,KILOS,0.0,0.0,198.5,198.5,198.5,198.5,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3045
23-26-26,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/18,HB,,,2/18,AM. ORO,0016
23-26-30,,KILOS,0.0,0.0,198.5,198.5,0.0,0.0,198.5,198.5,2/18,HB,,,2/18,AZUL PETROLEO,7009
23-26-32,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,2/18,HB,,,2/18,VERDE BANDERA,4010
23-26-34,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,MARFIL,0022
23-26-35,,KILOS,0.0,0.0,200.5,200.5,200.0,200.0,0.5,0.5,2/18,HB,,,2/18,V. LECHUGA,4034
23-26-37,,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3009
23-26-39,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,NEGRO,5000
23-26-41,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/18,HB,,,2/18,AZULINO,7006
23-26-44,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,MOSTAZA,1027
23-26-46,,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6011
23-26-47,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,VERDE LECHUGA,4007
23-26-50,,KILOS,0.0,0.0,197.5,197.5,197.5,197.5,0.0,0.0,2/18,HB,,,2/18,VERDE COCA,4036
23-26-52,,KILOS,0.0,0.0,194.5,194.5,194.5,194.5,0.0,0.0,2/18,HB,,,2/18,CONFITE,2002
23-26-54,,KILOS,0.0,0.0,196.0,196.0,0.0,0.0,196.0,196.0,2/18,HB,,,2/18,VERDE ESMERALDA,4013
23-26-56,,KILOS,0.0,0.0,192.5,192.5,192.5,192.5,0.0,0.0,2/18,HB,,,2/18,VERDE BOTELLA,4011
23-26-57,,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6007
23-26-61,,KILOS,0.0,0.0,199.5,199.5,0.0,0.0,199.5,199.5,2/18,HB,,,2/18,PLOMO PLATA,8009
23-26-63,,KILOS,0.0,0.0,196.0,196.0,0.0,0.0,196.0,196.0,2/18,HB,,,2/32,BLANCO,0010
23-26-65,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,CICLAN BAJO,2011
23-26-66,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,ROJO SANDIA,3023
23-26-69,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/18,HB,,,2/18,CONFITE,2002
23-26-70,,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6011
23-26-71,,KILOS,0.0,0.0,201.0,201.0,0.0,0.0,201.0,201.0,2/18,HB,,,2/18,CARTON AMARILLO,6004
23-26-75,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/18,HB,,,2/18,BEIGE HUESO,6003
23-26-76,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,GUINDO,3027
23-26-78,,KILOS,0.0,0.0,198.0,198.0,0.0,0.0,198.0,198.0,2/18,HB,,,2/18,MORADO,7026
23-26-79,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
23-26-81,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/18,HB,,,2/18,CARTON AM.,6004
23-26-83,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/18,HB,,,2/18,CALIPSO,7008
23-26-84,,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/18,HB,,,2/18,AZUL PASTEL,7012
23-26-89,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,VERDE ESMERALDA,4033
23-26-91,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,VERDE COCA,4036
23-26-92,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,CONFITE,2007
23-26-95,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
23-26-97,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,AM. ORO,0016
23-26-99,,KILOS,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
26-25-73,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,LIMON,0020
27-25-07,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,CONFITE,2008
27-45-24-43-1,,KILOS,15.5,15.5,0.0,0.0,0.0,0.0,15.5,15.5,2/18,HB,,,2/18,GRISS,402
28-25-62,,KILOS,204.0,204.0,0.0,0.0,0.0,0.0,204.0,204.0,2/18,HB,,,2/18,BEIGE,6002
33-25-77,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,VICUÑA,6026
36-25-13,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,ROJO,3006
38-25-30,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,ROJO,3006
39-25-36,,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,2/18,HB,,,2/18,BLANCO,0010
39-25-55,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/18,HB,,,2/18,ROJO SANDIA,3023
40-24-37,,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/18,HB,,,2/18,VERDE LECHUGA,4034
40-25-38,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,VERDE BOTELLA,4011
41-25-18,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,CAFE ROJIZO,6013
42-25-24,,KILOS,4.5,4.5,0.0,0.0,0.0,0.0,4.5,4.5,2/18,HB,,,2/18,BLANCO,0010
46-24-40,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/18,HB,,,2/18,TURQUEZA,7003
46-25-52,,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,2/18,HB,,,2/18,BLANCO,0010
47-24-51,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,ROJO,3006
48-25-18,,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/18,HB,,,2/18,BEIGE,6002
49-25-76,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,MORADO,7024
51-25-65,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,LILA,7043
52-25-20,,KILOS,202.0,202.0,0.0,0.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,JADE,4048
52-25-24,,KILOS,202.0,202.0,0.0,0.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,AVIACION,7042
52-25-27,,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/18,HB,,,2/18,CLAVEL CLARO,3055
52-25-32,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,CAFE OSC.,6014
52-25-43,,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/18,HB,,,2/18,CAFE OSC.,6014
52-25-49,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,AMARILLO ORO,0016
52-25-59,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,VERDE COCA,4036
53-25-16,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,TURQUEZA,7003
53-25-36,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,MARFIL,0018
53-25-51,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,CELESTE,7034
53-25-57,VARR,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,2/18,HB,,,2/18,AVIACION,7042
54-25-08,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,BEIGE OSCURO,6021
54-25-13,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,JADE,4048
54-25-24,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,BEIGE,6036
54-25-69,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,FUCSIA,3049
55-25-02,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6007
55-25-06,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18,BEIGE HUESO,6003
55-25-08,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,KANTUTA,3018
55-25-15,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/18,HB,,,2/18,CARTON AMARILLO,6004
55-25-18,,KILOS,3.5,3.5,0.0,0.0,0.0,0.0,3.5,3.5,2/18,HB,,,2/18,BLANCO,0010
55-25-20,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,AM. LIMON,0024
55-25-26,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,MARFIL,0018
55-25-51,,KILOS,202.0,202.0,0.0,0.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6011
55-25-56,,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/18,HB,,,2/18,BEIGE,6002
56-25-03,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,VICUÑA,6026
56-25-48,,KILOS,203.5,203.5,0.0,0.0,199.5,199.5,4.0,4.0,2/18,HB,,,2/18,CONFITE,2002
56-25-57,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18,CELESTE,7034
56-25-74,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,VERDE MEDIO,4029
56-25-78,,KILOS,189.0,189.0,0.0,0.0,189.0,189.0,0.0,0.0,2/18,HB,,,2/18,VERDE JADE,4048
57-26-13,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
57-26-15,,KILOS,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
57-26-17,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,CAFE ROJISO,6013
57-26-18,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,CONFITE,2007
57-26-20,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,ROJO,3006
57-26-23,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/18,HB,,,2/18,CARTON AM.,6004
57-26-31,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
57-26-32,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
57-26-33,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,PLOMO PLATA,8009
57-26-34,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3009
57-26-36,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18,NEGRO,5000
58-26-03,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
58-26-05,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,AMARILLO CANARIO,0021
58-26-09,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,AZULINO,7006
58-26-10,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,SALMON,3030
58-26-12,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,SALMON,3003
58-26-15,,KILOS,0.0,0.0,190.5,190.5,190.5,190.5,0.0,0.0,2/18,HB,,,2/18,KANTUTA,3018
58-26-17,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18,PLOMO PLATA,8009
58-26-19,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/18,HB,,,2/18,CALIPSO,7008
58-26-22,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
58-26-23,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,AZUL PATROLEO,7009
58-26-28,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,VERDE LECHUGA,4008
58-26-30,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,CALIPSO,7008
58-26-33,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
58-26-36,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
58-26-40,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,FUCSIA,3049
58-26-41,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,BLANCO,0010
58-26-42,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/18,HB,,,2/18,AZUL PETROLEO,7009
