codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material
17-26-36,BEIGE  6002  2/32,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,
17-26-44,PLOMO  8011  2/32,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,
17-26-49,BLANCO  0010  2/32,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,
17-26-56,VERDE BOTELLA  4011  2/32,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,
17-26-65,MARFIL  0018  2/32,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/32,HB,,
18-24-22,BLANCO  0010  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
18-24-45,AZUL MARINO  7013  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
18-26-02,ROJO  3006  2/32,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/32,HB,,
18-26-13,CICLAN CLARO  2023  2/32,KILOS,0.0,0.0,172.0,172.0,172.0,172.0,0.0,0.0,2/32,HB,,
18-26-17,KANTUTA  3018  2/32,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,
18-26-29,BLANCO  0010  2/32,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,
18-26-32,BLANCO  0010  2/32,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,
18-26-38,BLANCO  0010  2/32,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,
18-26-46,VERDE PACAY  4035  2/32  FT,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,
18-26-52,VERDE ESMERALDA  4033  2/32,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,
18-26-57,VERDE PACAY  4035  2/32,KILOS,0.0,0.0,195.5,195.5,195.5,195.5,0.0,0.0,2/32,HB,,
18-26-61,BLANCO  0010  2/32,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/32,HB,,
18-26-66,V. LECHUGA  4007  2/32,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,
18-26-75,CALIPSO MEDIO  7038  2/32,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,
19-24-33,VICUÑA  6007  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
19-24-67,VERDE BOTELLA  4011  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
19-26-03,ROJO  3006  2/32,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,
19-26-15,NARANJA  11023  2/32,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,
19-26-44,AVIACION  7042  2/32,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,2/32,HB,,
20-17-2/32,SAL ANT PROD TERM  2/32,KILOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2/32,HB,,
20-24-26,CONFITE  2003  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
20-24-84,VERDE BOTELLA  4011  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
20-26-01,BLANCO  0010  2/32,KILOS,0.0,0.0,195.5,195.5,0.0,0.0,195.5,195.5,2/32,HB,,
20-26-04,BLANCO  0010  2/32,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,
20-26-20,FUCSIA  2009  2/32,KILOS,0.0,0.0,133.0,133.0,0.0,0.0,133.0,133.0,2/32,HB,,
20-26-26,GUINDO PÓT.  3035  2/32,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,
20-26-36,VERDE MEDIO  4029  2/32,KILOS,0.0,0.0,202.5,202.5,202.0,202.0,0.5,0.5,2/32,HB,,
20-26-46,FUCSIA  2009  2/32,KILOS,0.0,0.0,197.5,197.5,197.5,197.5,0.0,0.0,2/32,HB,,
20-26-53,AZUL MARINO  7052  2/32,KILOS,0.0,0.0,148.5,148.5,0.0,0.0,148.5,148.5,2/32,HB,,
21-24-09,BLANCO  0010  2/32-D,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/32,HB,,
21-24-70,CLAVEL  3026  2/32-D,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
21-26-13,VERDE BANDERA  4010  2/32,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,
21-26-23,SALMON  3003  2/32,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/32,HB,,
21-26-39,CONFITE  2003  2/32,KILOS,0.0,0.0,191.5,191.5,191.5,191.5,0.0,0.0,2/32,HB,,
21-26-45,KANTUTA  3045  2/32,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,
21-26-51,CALIPSO MEDIO  7038  2/32,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,
21-26-68,KANTUTA  3045  2/32,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,
21-26-70,GUINDO OSC.  3043  2/32,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,
22-24-23,VICUÑA  6012  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
22-24-55,CICLAN OSC.  2016  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
22-24-66,CAFE OSC.  6014  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
22-24-75,ROJO  3006  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
22-26-04,V. LECHUGA  4007  2/32,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/32,HB,,
22-26-08,CONFITE  2002  2/32,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,
22-26-15,GUINDO POT.  3035  2/32,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,
22-26-25,KANTUTA  3018  2/32,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,
22-26-31,SALMON  3003  2/32,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,
22-26-39,CARTON AMARILLO  6004  2/32,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,
22-26-47,AMARILLO  0023  2/32,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,
22-26-56,CONFITE  2002  2/32,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,
22-26-61,MORADO  7044  2/32,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,
23-26-04,CONFITE  2003  2/32,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,
23-26-111,NEGRO  5000  2/32,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/32,HB,,
23-26-22,VERDE JADE  4085  2/32,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,
23-26-36,AZUL FRANCIA  7007  2/32,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,
23-26-42,LILA OCRE  7020  2/32,KILOS,0.0,0.0,201.0,201.0,0.0,0.0,201.0,201.0,2/32,HB,,
23-26-45,BLANCO  0010  2/32,KILOS,0.0,0.0,193.0,193.0,0.0,0.0,193.0,193.0,2/32,HB,,
23-26-51,AM. ORO  0016  2/32,KILOS,0.0,0.0,201.5,201.5,0.0,0.0,201.5,201.5,2/32,HB,,
23-26-55,ROJO  3006  2/32,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,
23-26-68,BLANCO  0010  2/32,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/32,HB,,
23-26-72,NEGRO  5000  2/32,KILOS,0.0,0.0,195.0,195.0,0.0,0.0,195.0,195.0,2/32,HB,,
23-26-73,CONFITE  2002  2/32,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/32,HB,,
23-26-82,KANTUTA  3045  2/32,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,
23-26-85,VICUÑA  6007  2/32,KILOS,0.0,0.0,197.5,197.5,0.0,0.0,197.5,197.5,2/32,HB,,
23-26-96,BLANCO  0010  2/32,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/32,HB,,
23-26-98,AM. ORO  0016  2/32,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/32,HB,,
24-24-12,VERDE BOTELLA  4011  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
24-24-46,MARFIL  0018  2/32-D,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
25-24-08,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
25-24-40,AZUL PETROLEO  7009  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
26-24-04,MARFIL  0022  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-24-09,ROJO  3006  2/32-D,KILOS,4.5,4.5,0.0,0.0,0.0,0.0,4.5,4.5,2/32,HB,,
27-24-14,AMARILLO  0023  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-24-25,MARFIL  0022  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-24-41,CICLAN  2004  2/32-D,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/32,HB,,
27-24-49,B. HUESO  6003  2/32-D,KILOS,18.5,18.5,0.0,0.0,0.0,0.0,18.5,18.5,2/32,HB,,
27-24-53,KANTUTA  3045  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-24-62,ROJO  3006  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-24-70,BEIGE CART  6002  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-24-72,AZUL MARINO  7013  2-32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-45-24-01,GRISS  402  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-45-24-02,GRISS  402  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
27-45-24-07,GRISS  402  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
28-24-22,BEIGE  6002  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
28-24-31,BLANCO  0010  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
28-24-51,MARFIL  0018  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
29-24-06,BEIGE  6002  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
29-24-11,BLANCO  0010  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
29-24-43,MARFIL  0018  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
29-24-57,MORADO  7026  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-07,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-14,VICUÑA  6011  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-26,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-28,VICUÑA  6007  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-34,NEGRO  5000  2/32-D,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
30-24-39,BLANCO  0010  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-47,NARANJA  1023  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
30-24-71,AZUL MARINO  7013  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
31-24-17,NARANJA  7013  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
31-24-34,CICLAN  2004  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
31-24-45,KANTUTA  3018  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
31-24-55,ROJO  3006  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
31-24-70,BEIGE  6002  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
31-25-29,VERDE BANDERA  4010  2/32-D,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
32-24-09,KANTUTA  3045  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
32-24-13,GUINDO  3033  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
32-24-20,CEFE OSCURO  6014  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
32-24-79,AZUL PASTEL  7012  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
33-23-16,CAFE OSC.  6014  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
33-24-23,VERDE LECHUGA  4007  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
33-24-59,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
34-23-53,CARTON AMARILLO  6004  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
34-23-66,VICUÑA  6007  2/32,KILOS,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2/32,HB,,
34-24-01,AMARILLO ORO  0016  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
34-24-12,ROJO  3006  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
34-24-14,VERDE LECHUGA  4034  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
34-24-67,MARFIL  0018  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
34-25-29,VERDE LECHUGA  4034  2/32-D,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/32,HB,,
35-24-51,BLANCO  0010  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
35-24-55,NARANJA  1023  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
35-24-72,AZUL PASTEL  7012  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
36-24-08,VICUÑA  6007  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
36-24-18,TERRACOTA  6031  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
36-24-27,AMARILLO ORO  0016  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
36-24-74,VERDE LIMON  4051  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
37-23-57,CICLAN  2004  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
37-25-48,VERDE LORO  4006  2/32-D,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
38-23-25,V. ESMERALDA  4022  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
38-23-38,PLOMO PLATA  8001  2/32,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
38-24-14,AZUL PETROLEO  7009  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
38-24-28,CONFITE  2008  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
38-24-51,GUINDO  3027  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
39-23-04,KANTUTA  3045  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
39-23-15,BLANCO  0010  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
39-24-18,VERDE LECHUGA  4008  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
39-24-66,SALMON  3030  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
40-23-08,CAFE ROJISO  6013  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
40-23-71,PLOMO  8011  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
40-23-85-1,AZUL PASTEL  7012  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
40-24-01,VERDE LECHUGA  4034  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
41-24-03,AZUL PASTEL  7012  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
41-24-09,VERDE BOTELLA  4011  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
41-24-19,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
41-25-69,MARFIL  0018  2/32-D,KILOS,102.0,102.0,0.0,0.0,102.0,102.0,0.0,0.0,2/32,HB,,
42-24-36,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
42-24-45,ROJO  3006  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
42-24-56,PLOMO RATON  8003  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
43-24-48,MUSGO  7044  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
43-25-28,BEIGE  6002  2/32-D,KILOS,102.0,102.0,0.0,0.0,102.0,102.0,0.0,0.0,2/32,HB,,
44-24-41,CICLAN OSC.  2016  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
44-25-14,AVIACION  7042  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
44-25-45,CALIPSO  7035  2/32-D,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
45-24-12,VICUÑA  6007  2/32-D,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
45-25-34,VICUÑA  6011  2/32-D RET,KILOS,174.0,174.0,0.0,0.0,174.0,174.0,0.0,0.0,2/32,HB,,
46-24-63,NEGRO  5000  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
46-24-70,BLANCO  0010  2/32-D,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,2/32,HB,,
46-25-38,VICUÑA  6012  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
46-25-66,ROJO SANDIA  3023  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
47-24-10,VICUÑA  6007  2/32-D,KILOS,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,2/32,HB,,
47-24-22,VICUÑA  6007  2/32-D,KILOS,3.5,3.5,0.0,0.0,0.0,0.0,3.5,3.5,2/32,HB,,
47-24-31,CLAVEL  3034  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
47-24-42,CARTON AMARILLO  6004  2/32-D,KILOS,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,2/32,HB,,
47-24-47,PLOMO  PLATA  8009  2/32-D,KILOS,18.5,18.5,0.0,0.0,0.0,0.0,18.5,18.5,2/32,HB,,
47-24-56,CONFITE  2003  2/32-D,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/32,HB,,
47-24-61,MARFIL  0018  2/32-D,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
47-25-26,NEGRO  5000  2/32-D,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,
48-25-28,MORADO  7026  2/32-D  RET,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,
49-25-01,BLANCO  0010  2/32,KILOS,202.0,202.0,0.0,0.0,202.0,202.0,0.0,0.0,2/32,HB,,
49-25-29,NEGRO  5000  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
49-25-66,NEGRO  5000  2/32-D  RET,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
50-25-03,VERDE LIMON  4051  2/32-D,KILOS,100.5,100.5,0.0,0.0,0.0,0.0,100.5,100.5,2/32,HB,,
51-25-08,CICLAN  2004  2/32-D,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,
51-25-31,PLOMO PLATA  8001  2/32,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,
51-25-35,PLOMO RATON  8003  2/32,KILOS,201.0,201.0,0.0,0.0,0.0,0.0,201.0,201.0,2/32,HB,,
51-25-64,BEIGE  6002  2/32,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,
51-25-71,VERDE BANDERA  4010  2/32,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,
52-25-16,AZUL PASTEL  7012  2/32,KILOS,180.5,180.5,0.0,0.0,180.5,180.5,0.0,0.0,2/32,HB,,
52-25-22,NEGRO  5000  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
52-25-33,GUINDO  3027  2/32,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,
52-25-48,BEIGE CARTON  6002  2/32-D,KILOS,169.5,169.5,0.0,0.0,169.5,169.5,0.0,0.0,2/32,HB,,
52-25-60,GUINDO  3027  2/32,KILOS,144.0,144.0,0.0,0.0,0.0,0.0,144.0,144.0,2/32,HB,,
52-25-84,AZUL PASTEL  7012  2/32,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/32,HB,,
53-25-48,BLANCO  0010  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
53-25-52,KANTUTA  3045  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
53-25-55,AVIACION  7042  2/32,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,
54-25-07,MARFIL  0018  2/32,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/32,HB,,
54-25-15,PLOMO PLATA  8001  2/32,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,
54-25-20,AZUL AMRINO  7013  2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,
54-25-26,AVIACION  7042  2/32,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,
54-25-30,BEIGE  6002  2/32,KILOS,203.5,203.5,0.0,0.0,203.0,203.0,0.5,0.5,2/32,HB,,
54-25-40,MORADO  7026  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
54-25-56,MARFIL  0022  2/32,KILOS,204.0,204.0,0.0,0.0,102.0,102.0,102.0,102.0,2/32,HB,,
55-25-05,AZUL MARINO  7013  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
55-25-16,VERDE ESMERALDA  4013  2/32-D,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,
55-25-24,VERDE LIMON  4051  2/32,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,
55-25-39,VERDE BANDERA  4010  2/32,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,
55-25-46,NEGRO  5000  2/32,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,
55-25-53,VERDE BANDERA  4010  2/32,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,
56-25-08,CALIPSO MEDIO  7038  2/32,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,
56-25-23,AVIACION  7042  2/32,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/32,HB,,
