codigo,product_name,color_code,thickness,unidad,saldoin_cantidad,saldoin_valor,entrada_cantidad,entrada_valor,salida_cantidad,salida_valor,saldout_cantidad,saldout_valor,categoria,sub_categoria,balance_consistent
31-24-55,ROJO  3006  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
31-24-70,BEIGE  6002  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
32-24-02,AMARILLO  ORO  0016  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
32-24-09,KANTUTA  3045  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
32-24-13,GUINDO  3033  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
32-24-20,CEFE OSCURO  6014  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
32-24-79,AZUL PASTEL  7012  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
33-23-16,CAFE OSC.,6014,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
33-24-23,VERDE LECHUGA  4007  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
33-24-55,FUCSIA  3009  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
33-24-59,NEGRO  5000  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
34-23-53,CARTON AMARILLO,6004,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
34-23-66,VICUÑA,6007,2/32,KILOS,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
34-24-01,AMARILLO ORO  0016  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
34-24-12,ROJO  3006  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
34-24-14,VERDE LECHUGA  4034  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
34-24-67,MARFIL  0018  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
35-24-51,BLANCO  0010  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
35-24-55,NARANJA  1023  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
35-24-72,AZUL PASTEL  7012  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
36-24-08,VICUÑA  6007  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
36-24-18,TERRACOTA  6031  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
36-24-27,AMARILLO ORO  0016  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
36-24-36,BLANCO  0010  2/32-D,,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
36-24-74,VERDE LIMON  4051  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
37-23-57,CICLAN,2004,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
38-23-25,V. ESMERALDA,4022,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
38-23-38,PLOMO PLATA,8001,2/32,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
38-24-14,AZUL PETROLEO  7009  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
38-24-28,CONFITE  2008  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
38-24-51,GUINDO  3027  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
39-23-04,KANTUTA,3045,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
39-23-15,BLANCO,0010,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
39-23-55,AMARILLO ORO,0016,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
39-24-18,VERDE LECHUGA  4008  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
39-24-66,SALMON  3030  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
40-23-08,CAFE ROJISO,6013,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
40-23-71,PLOMO,8011,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
40-23-85-1,AZUL PASTEL,7012,2/32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
40-24-01,VERDE LECHUGA  4034  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
41-24-03,AZUL PASTEL  7012  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
41-24-06,CALVEL  3034  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
41-24-09,VERDE BOTELLA  4011  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
41-24-19,NEGRO  5000  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
42-24-06,NEGRO  5000  2/32-D,,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
42-24-36,NEGRO  5000  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
42-24-45,ROJO  3006  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
42-24-56,PLOMO RATON  8003  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
43-24-48,MUSGO  7044  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
44-24-41,CICLAN OSC.  2016  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
45-24-12,VICUÑA  6007  2/32-D,,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
46-24-63,NEGRO  5000  2/32-D,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
46-24-70,BLANCO  0010  2/32-D,,,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-10,VICUÑA  6007  2/32-D,,,KILOS,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-19,CAFE OSC.  6014  2/32-D,,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-22,VICUÑA  6007  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,200.5,200.5,3.5,3.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-31,CLAVEL  3034  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,203.5,203.5,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-39,VERDE LIMON  4051  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-42,CARTON AMARILLO  6004  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,177.0,177.0,27.0,27.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-47,PLOMO  PLATA  8009  2/32-D,,,KILOS,0.0,0.0,204.5,204.5,186.0,186.0,18.5,18.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-52,ROJO  3006  2/32-D,,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-56,CONFITE  2003  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,201.0,201.0,3.0,3.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-61,MARFIL  0018  2/32-D,,,KILOS,0.0,0.0,204.5,204.5,204.0,204.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
47-24-66,AZUL PETROLEO  7009  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,2 - TITULO 2/32,True
03-25-27,PLOMO PLATA  8001  2/32-D,,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,4 - RECUPERADO,True
14-24-54,BLANCO  0010  CH,,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,8 - TIPO CH,True
01-25-55,BEIGE,6039,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
01-25-56,MARFIL,0018,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-01,ROJO OSC.,3041,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-10,AM. CANARIO,0015,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-12,AZUL MARINO,7013,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-15,BLANCO,0010,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-19,NEGRO,5000,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-30,VICUÑA,6007,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-38,TERRACOTA,1007,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-45,CAFE OSCURO,6014,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-50,VERDE COCA,4036,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-56,AZUL FRANCIA,7007,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-64,AZALEA,7039,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-78,CELESTE BOL.,7004,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-82,INTOCABLE,1004,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
03-25-03,VERDE OLIVO,4075,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
03-25-23,AZUL MARINO,7013,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
03-25-36,NEGRO,5000,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
03-25-49,ROJO  OSC.,3041,4/9,KILOS,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
03-25-58,ROJO SOC.,3041,4/9,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
04-25-16,CAFE OSC.,6014,4/9,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
04-25-33,AZUL MARINO,7013,4/9,KILOS,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,1 - ALMACEN PRODUCTO TERMINADO,27 - TITULO  4/9,True
02-25-05,VICUÑA,6007,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-13,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-16,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-24,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-34,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-42,NEGRO,5000,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-52,PERLA,0031,2/12,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-58,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-65,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-68,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-80,PERLA,0031,2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-25-84,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
03-25-17,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
03-25-29,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
03-25-35,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
03-25-47,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
03-25-56,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
04-25-05,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
04-25-11,PERLA,0031,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
04-25-23,NEGRO,5000,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
04-25-36,ARENA,6008,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
04-25-44,ARENA,6001,2/12,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
04-25-52,AZLAELA,7039,2/12,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
33-24-16,VICUÑA,6007,2/12,KILOS,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
34-24-69,PLOMO PLATA,8001,2/12,KILOS,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
35-24-18,NEGRO,5000,2/12,KILOS,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
35-24-31,VICUÑA,6007,2/12,KILOS,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
35-24-43,VICUÑA,6007,2/12,KILOS,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
36-24-70,PLOMO PLATA,8001,2/12,KILOS,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
37-24-03,VICUÑA,6007,2/12,KILOS,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
37-24-11,CHOCOLATE,7030,2/12,KILOS,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
37-27-24-04,GRIS,400,2/12,KILOS,165.0,165.0,0.0,0.0,0.0,0.0,165.0,165.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
39-24-06,MENTA,4089,2/12,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
41-24-32,PERLA,0031,2/12,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
43-24-03,PLOMO OSC.,271,2/12,KILOS,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
44-24-47,VICUÑA,6007,2/12,KILOS,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
45-24-15,PERLA,0031,2/12,KILOS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
46-24-06,VICUÑA,6007,2/12,KILOS,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
46-24-07,NEGRO,5000,2/12,KILOS,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,1 - ALMACEN PRODUCTO TERMINADO,33 - TITULO 2/12,True
02-20-24-08,GRISS,401,2/10,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
08-24-43,BEIGE CARTON,6002,2/10,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
10-24-16,BLANCO,0010,2/10,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
10-24-24,CAFE OSCURO,6014,2/10,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
10-24-26,BEIGE,6039,2/10,JUEGO,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
10-24-57,ROSADO BB,2022,2/10,KILOS,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
27-24-27,VICUÑA,6007,2/10,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
27-24-32,AVIACION,7042,2/10,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
27-24-42,BEIGE,6039,2/10,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
29-24-53,VICUÑA,6007,2/10,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
38-24-46,VICUÑA,6049,2/10,KILOS,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
38-24-47,VICUÑA,6007,2/10,KILOS,27.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
38-24-57,VICUÑA,6007,2/10,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
39-23-09,CHOCOLATE,7030,2/10,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
44-24-23,VICUÑA,6047,2/10,KILOS,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,1 - ALMACEN PRODUCTO TERMINADO,38 - TITULO 2/10,True
13-20-24-01,GRISS  402  STOLL,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,45 - STOLL,True
13-24-27,BLANCO  0010  STOLL,,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1 - ALMACEN PRODUCTO TERMINADO,45 - STOLL,True
32-24-33,NEGRO  5000  STOLL,,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1 - ALMACEN PRODUCTO TERMINADO,45 - STOLL,True
